model	simID	S	tree.length	PD	gamma	beta	Colless	Sackin	Yule.PDA.ratio	MRD	VRD	PSV	mean.Iprime	MPD	VPD	MGL_principal_eigenvalue	MGL_asymmetry	MGL_peakedness	MGL_eigengap	nLTT_stat
Mammal	3960	20	6.982956574	10.55616374	-2.98192777	-0.824761161	53	115	20.72053411	5.75	3.671052632	0.757212482	0.594285714	1.037404079	NA	476.9388262	0.17883875	1.357645211	1	0.12885756
Mammal	3989	29	17.33569923	10.94593565	-0.27603875	-0.501512801	81	181	30.93055464	6.24137931	3.618226601	0.789350997	0.573374542	1.244954742	NA	1782.103755	0.193222645	1.715081659	14	0.060682354
Mammal	3990	27	16.54436916	9.991243947	-0.147646984	0.236137747	56	150	27.59835013	5.555555556	2.41025641	0.794415102	0.546474359	1.266466206	NA	1545.661418	0.221540973	1.77797586	12	0.066612818
Mammal	4	4	98.00188865	2.117771746	1.97950455	9.999956252	0	8	1.098612289	2	0	0.686295291	0	1.142857143	NA	1249.865442	1.758052804	9.372472393	1	0.339272081
Mammal	4027	91	53.96022276	19.7524238	-1.837701244	-1.031185743	646	1020	120.1692868	11.20879121	16.52258852	0.505617618	0.632812893	0.807310744	NA	18432.59253	1.830840531	2.009086295	3	0.212934071
Mammal	4028	89	33.21857423	29.55772408	-2.604058828	-0.989245716	559	927	115.6694772	10.41573034	14.92747702	0.784959849	0.625324636	1.252436265	NA	10763.99159	0.451133964	2.085123029	55	0.114520741
Mammal	4029	86	32.71062072	27.76491246	-2.655987312	-0.960449915	475	833	110.4989932	9.686046512	13.25321477	0.781835562	0.618032108	1.256092664	NA	10162.554	0.46793	2.091749171	51	0.123240943
Mammal	4030	71	32.59251013	22.23613962	-2.482319858	-0.953651386	377	667	89.85331704	9.394366197	12.04225352	0.698639299	0.588033245	1.101663367	NA	8384.27156	0.876710728	2.02088181	27	0.133305025
Mammal	4031	48	25.62700522	13.95818256	-2.164490466	-1.023124253	260	436	59.80478854	9.083333333	12.71631206	0.531104478	0.598713717	0.794781922	NA	4523.98989	1.861857182	1.880411643	3	0.161738364
Mammal	4032	45	18.48681419	15.21844952	-3.622671722	-1.00463668	217	383	55.26149375	8.511111111	10.57373737	0.646118773	0.586409216	0.979979628	NA	2934.131924	1.051525083	1.903601489	8	0.148359348
Mammal	4033	37	11.3008275	17.96012455	-3.757632375	-1.118032821	178	310	45.84251452	8.378378378	8.241741742	0.806181902	0.599524393	1.156882784	NA	1456.892154	-0.141631276	1.805378143	1	0.111118106
Mammal	4034	36	10.85037262	17.62271157	-3.828307965	-0.941111885	143	273	42.25899558	7.583333333	6.878571429	0.828115554	0.57844673	1.19793447	NA	1346.51108	-0.228505318	1.854999053	2	0.116240382
Mammal	4035	34	10.15839846	17.23067871	-3.772613806	-0.823505976	111	235	38.70364752	6.911764706	5.295008913	0.86303525	0.55974751	1.25265312	NA	1181.868188	-0.294234657	1.869207101	11	0.118617857
Mammal	4036	31	10.02223921	15.38070112	-3.705580948	-0.754035849	82	196	34.51399278	6.322580645	3.825806452	0.848627935	0.542717087	1.237864725	NA	1040.760432	-0.310722257	1.904693852	8	0.126789751
Mammal	4037	25	9.580004229	12.64616059	-3.258300553	-0.804763422	56	146	27.01845083	5.84	2.973333333	0.824378959	0.519230769	1.18724615	NA	784.5540469	-0.229691568	1.82897098	2	0.125246578
Mammal	4078	23	31.68252846	11.3358914	-3.714814872	-1.048825044	92	160	25.80003326	6.956521739	7.95256917	0.654911086	0.58484127	0.858675791	NA	2495.564182	0.867496349	1.084406347	3	0.161005666
Mammal	4079	21	24.23324718	13.16089689	-4.599446422	-0.994980408	73	135	22.70899081	6.428571429	6.057142857	0.769860209	0.549823633	0.954399368	NA	1688.341287	0.15543985	1.115849423	1	0.212534997
Mammal	4080	20	20.67441478	14.08210056	-4.75026616	-0.573071728	54	114	19.71325853	5.7	4.747368421	0.873986358	0.493551587	1.086606265	NA	1331.123684	-0.029808289	1.145960444	19	0.275308268
Mammal	4117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4144	4	8.85	2.946772406	-0.315401115	9.999956252	0	8	1.098612289	2	0	0.824462068	0	1.142857143	NA	102.6245903	0.5372948	1.202578151	2	0.306040715
Mammal	4145	5	32.8586301	2.772158182	0.393070534	9.999957687	2	12	2.079441542	2.4	0.3	0.704149382	0	1.072510242	NA	512.1276821	1.084784403	1.578585611	1	0.265963844
Mammal	4146	168	46.05389671	29.25093811	-0.811062526	-0.619759964	892	1742	208.4034908	10.36904762	12.05460508	0.777897612	0.552950692	1.390767118	NA	28889.06176	-0.710806089	3.753344489	1	0.254853008
Mammal	4147	132	40.58536299	27.88917587	-1.0534355	-0.719320888	702	1340	165.0464901	10.15151515	11.21350914	0.789939873	0.577126318	1.379845549	NA	19922.26969	-0.171978701	2.399641424	1	0.217982625
Mammal	4148	119	40.00657609	25.30065269	-1.479454941	-0.686803883	564	1140	147.3283285	9.579831933	10.11009828	0.761904353	0.572326659	1.323431608	NA	17463.24144	-0.138917869	2.409733782	1	0.217889636
Mammal	4149	85	34.87801951	21.01215028	-1.574755504	-0.742214872	426	802	104.1266764	9.435294118	10.05826331	0.702357641	0.580339558	1.173377619	NA	10823.31235	0.656001168	2.207256815	2	0.185107533
Mammal	4150	73	33.73405082	18.50718836	-1.786276608	-0.890072738	353	669	91.29407727	9.164383562	7.750380518	0.632680235	0.615604431	1.029254767	NA	9189.400372	0.921947923	2.371571661	1	0.180224781
Mammal	4151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4154	37	16.85836896	13.40027635	-2.109070916	-0.831435191	98	242	42.80764234	6.540540541	5.1996997	0.76835443	0.637291667	1.208589023	NA	2145.835193	0.194381283	2.387779127	5	0.108988983
Mammal	420	49	18.29465813	22.38273523	-2.506866591	0.34957367	143	339	52.50991874	6.918367347	4.284863946	0.894771639	0.535901764	1.357926016	NA	3085.030999	-0.944805571	2.643855246	81	0.055221434
Mammal	421	43	17.64378959	20.75076783	-2.559113823	0.682128682	104	274	45.64298546	6.372093023	3.143964563	0.904324211	0.549672946	1.354137833	NA	2584.393271	-0.85413481	2.386392392	70	0.068774594
Mammal	422	31	16.68802149	15.98892306	-2.229018087	0.1049031	72	184	32.45816572	5.935483871	2.862365591	0.895632708	0.577319902	1.312808986	NA	1754.009496	-0.618177114	1.911687804	40	0.089969127
Mammal	423	26	16.17493347	13.78770112	-2.158279839	1.065075927	45	139	25.87891451	5.346153846	2.075384615	0.892417749	0.516292735	1.298294658	NA	1417.086094	-0.444181726	1.683187318	33	0.102699647
Mammal	4233	35	26.95006682	9.851521844	-0.525742008	-0.775474801	89	227	39.76707213	6.485714286	3.845378151	0.719710577	0.560030864	1.196170426	NA	3342.676321	0.584429828	2.566177147	1	0.151593513
Mammal	4278	36	13.27799741	13.32903732	-2.279242537	-0.295614261	94	234	38.23900689	6.5	4.771428571	0.77910092	0.452114571	1.222928753	NA	1646.70709	0.006127238	1.750522943	1	0.105519949
Mammal	4279	23	11.11358744	9.744335802	-1.620640706	-0.749699825	66	142	24.07905593	6.173913043	5.150197628	0.688060733	0.492424242	1.000399472	NA	883.5008821	0.93434096	1.329153122	5	0.084740196
Mammal	4280	20	9.049650451	9.685536884	-1.900313172	-0.727431174	48	114	20.29486629	5.7	3.694736842	0.729263528	0.461666667	1.027070294	NA	626.1431235	0.769653201	1.347974535	1	0.088441607
Mammal	4313	5	32.8586301	2.772158182	0.393070534	9.999957687	2	12	2.079441542	2.4	0.3	0.704149382	0	1.072510242	NA	512.1276821	1.084784403	1.578585611	1	0.216957818
Mammal	4314	5	8.85	3.946772406	-1.165301963	9.999957687	2	12	2.079441542	2.4	0.3	0.894677241	0	1.169623755	NA	132.5046582	0.110369597	0.895044611	3	0.19532054
Mammal	4315	7	32.8586301	3.106927212	0.583221637	9.999953846	5	21	3.871201011	3	0.666666667	0.605854334	0.25	0.926750605	NA	758.5088051	1.171101298	1.291957671	3	0.178512725
Mammal	4316	7	32.8586301	3.106927212	0.583221637	9.999953846	5	21	3.871201011	3	0.666666667	0.605854334	0.25	0.926750605	NA	758.5088051	1.171101298	1.291957671	3	0.127971309
Mammal	4317	44	26.51825722	17.83632126	-3.343217013	-0.389409871	164	326	48.00391685	7.409090909	6.479915433	0.727653904	0.555164	1.075992642	NA	4084.63499	0.332472249	2.047978853	8	0.115490667
Mammal	4318	36	19.81016608	17.85324927	-3.117007483	-0.34437551	124	252	38.02014046	7	5.542857143	0.815307439	0.540417226	1.165277885	NA	2458.659051	-0.301884324	1.812630524	4	0.098857867
Mammal	4319	32	17.54253499	16.92864405	-2.978663229	-0.163650919	93	207	32.67303293	6.46875	4.128024194	0.868418759	0.50909595	1.242423153	NA	1900.756491	-0.580997621	1.914204901	3	0.109815158
Mammal	4320	29	16.38953991	15.85465321	-2.68380572	0.309401378	66	170	28.54589855	5.862068966	2.837438424	0.901605967	0.485489709	1.295016474	NA	1580.164252	-0.654244234	1.953613797	38	0.120393579
Mammal	4321	21	15.75769257	12.09431923	-2.345925474	0.109101865	45	113	19.68426495	5.380952381	2.547619048	0.889315315	0.546031746	1.253766247	NA	1110.396351	-0.442110519	1.654259109	2	0.147146243
Mammal	4364	40	15.99869246	17.71243327	-3.646222316	-0.683991077	145	293	45.38047498	7.325	6.737820513	0.828428856	0.576688596	1.24388231	NA	2185.611219	-0.363150021	1.943232271	68	0.101063014
Mammal	4365	33	14.68163038	15.65406313	-3.308739701	-0.88225274	114	232	37.84571232	7.03030303	5.15530303	0.833859204	0.609803922	1.228390918	NA	1691.831746	-0.295713468	1.812894951	1	0.094499736
Mammal	4366	32	14.19941475	15.11775849	-3.386668208	-0.401438524	83	199	34.37997642	6.21875	4.111895161	0.851094496	0.585416667	1.266567545	NA	1537.913613	-0.372819835	1.860539058	54	0.100811396
Mammal	4367	20	13.54232407	9.761751835	-2.376969291	-1.012120692	59	119	21.40922694	5.95	4.365789474	0.757790915	0.624166667	1.081473842	NA	935.9152241	0.396011338	1.392898917	1	0.0922064
Mammal	4403	37	39.50499716	9.378723517	-0.009081967	-1.012329004	145	271	44.25022292	7.324324324	7.780780781	0.559919122	0.702580108	0.899247922	NA	5380.123106	1.649154723	1.680433153	3	0.17622844
Mammal	4404	35	26.70442045	11.57347085	-0.713610668	-0.904727363	112	232	40.66670398	6.628571429	6.475630252	0.752537605	0.690022404	1.211396437	NA	3279.439038	0.472265427	1.715966518	29	0.109510978
Mammal	4405	24	24.06440028	6.734107255	0.10718334	-0.971911379	78	150	26.46674768	6.25	6.891304348	0.591770467	0.679341029	0.954109198	NA	2051.536898	1.118742965	1.425295363	9	0.15375073
Mammal	4445	22	54.39445969	6.885959625	1.612241408	9.999920539	26	106	19.56600103	4.818181818	1.203463203	0.733586759	0.402045455	1.214491812	NA	4209.345152	0.588792037	2.20527402	1	0.118252283
Mammal	4466	136	69.37498074	22.73073015	-1.106311829	-0.31182809	700	1352	159.1765167	9.941176471	10.42614379	0.664893867	0.494652832	1.173132349	NA	35135.01618	0.636354361	2.209698233	92	0.311925146
Mammal	4467	140	69.37498074	23.08450112	-1.092386096	-0.221764342	713	1383	162.7311248	9.878571429	10.2225591	0.662964812	0.49627173	1.17123129	NA	36205.12454	0.660119908	2.199995822	92	0.29733982
Mammal	4468	124	67.31063335	19.44865595	-0.870884424	-0.062993894	577	1165	141.1978343	9.39516129	8.875098348	0.565382273	0.479371793	0.984746225	NA	31220.49268	1.314199404	2.539486122	49	0.310081381
Mammal	4469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4476	69	10.39189589	45.88199005	-9.487249481	-0.280960847	262	564	78.08941289	8.173913043	5.734015345	0.90428793	0.506717559	1.156930147	NA	2372.969817	-0.222505319	1.735789727	69	0.252996337
Mammal	4477	66	10.01552224	44.82851801	-9.29125512	0.052746872	198	490	73.176758	7.424242424	4.524941725	0.929179508	0.493991784	1.193112857	NA	2151.375824	-0.248797941	1.760493635	66	0.263512868
Mammal	4478	54	9.541573462	38.22222873	-8.551686466	-0.080919645	143	377	59.2832869	6.981481481	3.603424179	0.944559893	0.483312398	1.197905299	NA	1638.477076	-0.242162789	1.687060784	53	0.284870596
Mammal	4479	36	9.273278351	27.80021345	-7.434272627	-0.357148135	90	230	39.17717888	6.388888889	3.33015873	0.954601174	0.542760422	1.159587343	NA	1055.921811	-0.194274274	1.408855587	35	0.344118371
Mammal	4480	25	9.142971522	20.21370672	-6.638876631	-0.565222975	55	147	26.26999088	5.88	2.693333333	0.942594339	0.48041958	1.106752617	NA	719.5616804	-0.108042717	1.225281361	24	0.379751509
Mammal	4481	24	8.96420561	19.57692796	-6.529700527	4.699668196	32	122	23.09193705	5.083333333	1.731884058	0.956300393	0.437121212	1.128416952	NA	662.7152948	-0.114838092	1.235385973	23	0.386908572
Mammal	4544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4572	5	11	3.549515442	-0.506559896	9.999957687	2	12	2.079441542	2.4	0.3	0.854951544	0	1.191693587	NA	169.0494372	0.356168035	1.318952288	2	0.060025808
Mammal	4573	20	11.0567837	10.30165083	-1.413208454	-0.215068767	46	110	18.68484032	5.5	3.526315789	0.873840053	0.475347222	1.290379011	NA	746.6093345	-0.346427813	1.554690196	29	0.089625294
Mammal	4596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4598	3	5.444478414	2.486487683	-0.301230251	9.99992847	1	5	0.693147181	1.666666667	0.333333333	0.828829228	NA	1.097297537	NA	45.65340523	0.671437655	1.1250253	1	0.082217644
Mammal	4599	3	5.444478414	2.486487683	-0.301230251	9.99992847	1	5	0.693147181	1.666666667	0.333333333	0.828829228	NA	1.097297537	NA	45.65340523	0.671437655	1.1250253	1	0.090874613
Mammal	4624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4696	79	21.43201308	29.74578323	-3.298217965	-0.143146246	246	610	90.28092403	7.721518987	6.280428432	0.858516318	0.518011568	1.357086107	NA	5909.643725	-0.450410382	2.103307343	31	0.091764247
Mammal	4697	47	19.76686115	18.25436518	-2.455516593	-0.758276126	179	355	55.04781267	7.553191489	7.991674376	0.751758629	0.60735363	1.140555937	NA	3281.832085	0.424241723	1.835343556	7	0.095417505
Mammal	4698	40	16.59765656	16.01346323	-2.270559252	-0.914057194	141	287	47.34797026	7.175	6.660897436	0.78753651	0.637093039	1.205177138	NA	2318.268229	-0.014812524	1.87324128	56	0.09751174
Mammal	4699	26	13.83286943	12.58693305	-3.096705058	-1.1537315	96	178	30.40949584	6.846153846	6.695384615	0.717344486	0.665250134	0.990255016	NA	1222.626886	0.420071769	1.513944405	4	0.13743839
Mammal	4700	23	11.8837594	12.15276664	-2.882677126	-1.214728264	75	147	26.49747284	6.391304348	4.885375494	0.747866691	0.653914141	1.010762542	NA	935.3328026	0.001911944	1.531466101	1	0.137983917
Mammal	4701	22	9.874966198	13.21807078	-3.0306135	-0.839977134	54	124	23.40643038	5.636363636	3.670995671	0.871102396	0.622451791	1.187377755	NA	719.9327438	-0.304473434	1.5928629	3	0.174930577
Mammal	4743	32	20.07053203	13.63461018	-1.903873239	5.488472433	52	176	30.87640253	5.5	1.35483871	0.843021813	0.40327381	1.298768819	NA	2188.649622	-0.541975387	2.165387368	48	0.070627629
Mammal	4744	21	17.71081479	10.07037602	-1.751216088	9.999949318	25	99	17.86743184	4.714285714	0.914285714	0.815716151	0.321428571	1.206643098	NA	1237.505742	-0.047513178	1.468266126	13	0.085360222
Mammal	477	48	20.6	14.58760253	0.507281187	-0.921104962	259	437	58.20609166	9.104166667	13.37189716	0.651905899	0.534421706	1.02539507	NA	3632.715241	1.132133288	1.826524029	9	0.129104335
Mammal	4774	33	25.18728556	13.38844829	-1.842042387	-0.342551368	102	218	34.94930292	6.606060606	4.808712121	0.775981944	0.567101301	1.182745262	NA	2890.300057	-0.241531933	1.793164605	1	0.079545865
Mammal	4775	29	23.08508869	12.8689249	-2.176137571	-0.133144103	74	176	29.69180755	6.068965517	3.566502463	0.785974853	0.537401487	1.168200927	NA	2278.966703	-0.306479436	1.738397955	1	0.085424484
Mammal	4776	5	17.3	3.493900788	-0.213938798	-1.99992847	6	14	3.17805383	2.8	1.7	0.791525772	0.875	1.066195941	NA	268.2555164	0.897056211	1.201557069	2	0.110972477
Mammal	4777	5	17.3	3.493900788	-0.213938798	-1.99992847	6	14	3.17805383	2.8	1.7	0.791525772	0.875	1.066195941	NA	268.2555164	0.897056211	1.201557069	2	0.119647938
Mammal	478	46	20.6	13.19914361	0.536612864	-0.830651639	215	387	54.35594406	8.413043478	11.62560386	0.621218739	0.516935945	0.982019523	NA	3496.354831	1.22350935	1.795274642	7	0.145473118
Mammal	479	41	16.25976163	13.30203266	-0.022378206	-0.852564097	176	328	48.06437492	8	9.75	0.668235186	0.504456574	1.041622266	NA	2404.084101	1.134881722	1.952879523	6	0.111814879
Mammal	480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	4807	10	20.42489385	4.175435571	0.329993169	0.012922052	15	39	7.544332108	3.9	2.1	0.640349998	0.60625	0.976709285	NA	696.0058679	1.12215919	1.456166497	3	0.077296571
Mammal	481	29	12.6	9.217383912	-0.204838131	-1.079862214	116	218	34.16452322	7.517241379	5.330049261	0.563622424	0.52209707	0.848394341	NA	1332.860963	2.622095993	2.654909204	3	0.132190454
Mammal	482	28	12.6	8.217383912	-0.413870017	-0.810355543	89	189	30.8323187	6.75	3.898148148	0.53129816	0.487961146	0.809745546	NA	1295.060963	2.880380717	2.464139192	2	0.15220976
Mammal	483	27	12.6	7.217383912	-0.785220752	-0.191112491	63	161	27.53648184	5.962962963	2.729344729	0.495244172	0.451320795	0.765534763	NA	1256.140314	3.029645489	2.364179048	1	0.17448365
Mammal	484	26	7.514666245	9.748098072	-2.140694719	6.857818391	38	134	24.2783853	5.153846154	1.815384615	0.762679606	0.405597527	1.19848304	NA	665.7785795	-0.227930681	2.381791701	1	0.113600958
Mammal	4841	24	47.37439538	7.348179543	-0.514265458	0.653557053	41	127	23.36387077	5.291666667	2.476449275	0.659033745	0.399212908	1.064231166	NA	3990.047299	0.828653584	1.637166582	1	0.134928544
Mammal	4864	39	56.86020893	13.88164215	-1.735410705	-0.829520102	152	292	45.1033859	7.487179487	7.887989204	0.631267802	0.6000888	0.935539112	NA	7884.411382	1.108648264	1.395936666	6	0.099709736
Mammal	4865	35	41.97894781	15.91950736	-2.325225277	-0.881695007	121	245	40.36718745	7	6.176470588	0.739589461	0.619396393	1.055447706	NA	5136.216167	0.82009295	1.625073275	12	0.08604912
Mammal	4866	26	36.21058996	10.57934826	-2.366194399	-0.831766631	84	172	28.18213417	6.615384615	5.446153846	0.62620984	0.539887036	0.886289785	NA	3294.154639	1.044688374	1.468644213	3	0.125190434
Mammal	4867	24	24.75887626	13.17258644	-2.898709664	-0.662471227	62	144	24.96325834	6	3.913043478	0.822735533	0.511426768	1.139977713	NA	2000.000089	-0.15147921	1.512011992	2	0.135704031
Mammal	4868	22	22.55217151	12.65835222	-2.708931195	-0.285998229	42	118	21.82776413	5.363636364	2.623376623	0.867451223	0.478719008	1.207178695	NA	1611.007538	-0.254224036	1.52131515	25	0.152520479
Mammal	4903	117	101.1628371	22.32754257	0.152349948	0.084446687	483	1047	130.0828175	8.948717949	7.721485411	0.766830936	0.441175016	1.355596895	NA	43878.40106	-0.148053984	2.590170763	1	0.23806803
Mammal	4904	86	83.05936807	19.75914055	-0.823020826	-0.083316355	365	751	94.70478471	8.73255814	7.280574555	0.770371732	0.416780897	1.32776727	NA	26220.84501	0.242530026	2.519477927	164	0.200977532
Mammal	4905	72	76.77226733	16.38888336	-1.010302459	-0.239135745	295	609	79.6671	8.458333333	5.322183099	0.743029682	0.441255548	1.278190853	NA	20770.09195	0.065851655	2.568234581	2	0.202990382
Mammal	4906	71	74.67706882	15.79258918	-1.462604789	0.302524984	225	537	75.40442012	7.563380282	4.592354125	0.756328704	0.423093696	1.31056403	NA	19337.33318	-0.072428191	2.620982927	1	0.208450986
Mammal	4907	53	69.15858707	12.72420239	-1.279181727	0.269923362	152	374	55.49968185	7.056603774	4.054426705	0.684819012	0.415699557	1.155069475	NA	13160.74701	0.380730062	2.175792624	1	0.19059397
Mammal	4908	34	49.79677643	9.872309063	-0.799993693	-0.122092024	101	225	34.89788249	6.617647059	4.364527629	0.581969251	0.439534678	0.908440064	NA	6119.778538	1.255107308	1.588026629	4	0.147781329
Mammal	4909	31	38.0224586	10.4777016	-1.237010649	0.382407404	72	186	30.70822775	6	3.066666667	0.654543343	0.408016983	1.009444665	NA	4133.110423	1.041351968	2.239547295	13	0.114214919
Mammal	4910	23	26.02700463	8.801462321	-1.464252948	-0.170380527	52	130	22.5885315	5.652173913	2.328063241	0.585936796	0.451255411	0.835423039	NA	2136.17199	1.286851069	1.919864741	1	0.097297465
Mammal	4911	22	15.87064901	12.15402976	-2.209365458	8.808770993	31	107	19.49748904	4.863636364	1.361471861	0.896234012	0.39028379	1.290656859	NA	1177.961895	-0.49422236	1.825321929	25	0.123746845
Mammal	4989	31	69.45275902	8.174222082	1.295773433	0.893354137	63	179	30.62444263	5.774193548	2.580645161	0.70757272	0.499179894	1.19528347	NA	7742.370861	0.64596799	2.266693926	15	0.165223064
Mammal	4990	21	43.35075511	6.660932479	0.571112901	0.09093882	42	112	19.83306382	5.333333333	2.433333333	0.705057696	0.498888889	1.154558251	NA	3255.014065	0.951913928	3.812751893	4	0.119982475
Mammal	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	5019	103	83.99974989	14.86410193	1.374882634	-0.981018809	775	1239	135.0610836	12.02912621	14.55796688	0.465042851	0.630969938	0.7980371	NA	33271.16281	1.403201091	2.132252916	1	0.280092409
Mammal	5020	102	74.18867767	15.56531345	0.570200817	-0.889901624	674	1136	130.4361108	11.1372549	13.48592506	0.514548274	0.624136048	0.889244567	NA	28929.36039	1.255422213	2.137870239	2	0.277162015
Mammal	5021	100	61.36966277	17.08260967	-0.264128648	-0.81917622	576	1032	125.8209903	10.32	12.0379798	0.598378629	0.617602914	1.039504176	NA	23282.44949	1.116410643	2.145760735	52	0.257470462
Mammal	5022	100	61.36966277	17.08260967	-0.264128648	-0.81917622	576	1032	125.8209903	10.32	12.0379798	0.598378629	0.617602914	1.039504176	NA	23282.44949	1.116410643	2.145760735	52	0.257002407
Mammal	5023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	5024	118	47.43363477	27.92862738	-1.628248035	-0.685838886	664	1214	145.7646461	10.28813559	12.95900333	0.692917709	0.550176536	1.160593981	NA	20408.78257	0.61740637	1.95852808	97	0.205443272
Mammal	5025	96	44.68109567	20.27684346	-2.045556964	-0.820299831	543	961	120.8030048	10.01041667	12.0314693	0.58168941	0.619712214	0.96549329	NA	15951.2129	1.101140388	1.795229571	6	0.22363258
Mammal	5026	74	33.73587379	16.99051848	-2.819134782	-0.875541892	433	741	92.43153445	10.01351351	10.04091077	0.437080246	0.585010649	0.65956884	NA	9375.978422	1.958173309	2.636971678	1	0.20441238
Mammal	5027	73	25.18567893	21.07959527	-3.646683174	-0.699353074	361	667	88.141075	9.136986301	9.03652968	0.564517942	0.574159951	0.856015737	NA	6663.590972	1.725175581	2.590092541	14	0.16137434
Mammal	5028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	5029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	5030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	5031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	5032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	5033	22	9.883963496	13.63003855	-3.666817356	-0.346080163	48	120	22.11592709	5.454545455	3.688311688	0.893518993	0.495367965	1.213179849	NA	713.194903	-0.261426707	1.47785511	24	0.19103151
Mammal	5099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammal	5100	5	21.2356956	3.412469106	-0.451611878	9.999957687	2	12	2.079441542	2.4	0.3	0.821912975	0	1.156342972	NA	317.9278091	0.319788042	1.2550449	2	0.098954136
Mammal	5101	4	19.29944199	3.311976453	-1.089206012	-1.99992847	3	9	1.791759469	2.25	0.916666667	0.86659448	0.75	1.100034449	NA	223.3728933	0.316737831	0.830085244	2	0.073222022
Mammal	5131	32	41.31312148	11.80580221	-1.509052802	-0.579487089	102	222	34.27567122	6.9375	4.705645161	0.718638583	0.460384615	1.1059839	NA	4710.958794	0.643679698	1.946332762	3	0.096168783
Mammal	5132	30	40.52511068	10.52332276	-1.508104099	-0.252124606	74	188	30.84168402	6.266666667	3.236781609	0.693645867	0.428685897	1.076848773	NA	4391.749721	0.392498934	1.987234722	1	0.108969264
Mammal	5133	29	34.7892101	10.92861284	-1.919291778	2.197645098	46	158	27.47438819	5.448275862	2.327586207	0.782520995	0.387302761	1.231684615	NA	3462.73985	-0.181734072	2.028254833	1	0.102230369
