model,simID,status,reg.of.origin,w,alpha,beta,sigma_E,carry.cap,energy.gradient,max.K,num.of.bins,max.time,max.richness,replicate,disturb_frequency,temperate_disturb_intensity,tropical_disturb_intensity,specn.gradient,specn.factor,gamma,scenario,env,nic,dis,mut,tim
hs,5787,completed,tropical,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,93,0,0,0,on,100,0.1,,,,,,
hs,5788,completed,tropical,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,94,0,0,0,on,100,0.1,,,,,,
hs,5789,completed,tropical,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,95,0,0,0,on,100,0.1,,,,,,
hs,5790,completed,tropical,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,96,0,0,0,on,100,0.1,,,,,,
hs,5791,completed,tropical,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,97,0,0,0,on,100,0.1,,,,,,
hs,5792,completed,tropical,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,98,0,0,0,on,100,0.1,,,,,,
hs,5793,completed,tropical,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,99,0,0,0,on,100,0.1,,,,,,
hs,5794,completed,tropical,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,100,0,0,0,on,100,0.1,,,,,,
hs,5795,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,11,0,0,0,on,100,0.1,,,,,,
hs,5796,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,12,0,0,0,on,100,0.1,,,,,,
hs,5797,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,13,0,0,0,on,100,0.1,,,,,,
hs,5798,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,14,0,0,0,on,100,0.1,,,,,,
hs,5799,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,15,0,0,0,on,100,0.1,,,,,,
hs,5800,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,16,0,0,0,on,100,0.1,,,,,,
hs,5801,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,17,0,0,0,on,100,0.1,,,,,,
hs,5802,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,18,0,0,0,on,100,0.1,,,,,,
hs,5803,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,19,0,0,0,on,100,0.1,,,,,,
hs,5804,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,20,0,0,0,on,100,0.1,,,,,,
hs,5805,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,21,0,0,0,on,100,0.1,,,,,,
hs,5806,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,22,0,0,0,on,100,0.1,,,,,,
hs,5807,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,23,0,0,0,on,100,0.1,,,,,,
hs,5808,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,24,0,0,0,on,100,0.1,,,,,,
hs,5809,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,25,0,0,0,on,100,0.1,,,,,,
hs,5810,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,26,0,0,0,on,100,0.1,,,,,,
hs,5811,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,27,0,0,0,on,100,0.1,,,,,,
hs,5812,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,28,0,0,0,on,100,0.1,,,,,,
hs,5813,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,29,0,0,0,on,100,0.1,,,,,,
hs,5814,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,30,0,0,0,on,100,0.1,,,,,,
hs,5815,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,31,0,0,0,on,100,0.1,,,,,,
hs,5816,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,32,0,0,0,on,100,0.1,,,,,,
hs,5817,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,33,0,0,0,on,100,0.1,,,,,,
hs,5818,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,34,0,0,0,on,100,0.1,,,,,,
hs,5819,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,35,0,0,0,on,100,0.1,,,,,,
hs,5820,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,36,0,0,0,on,100,0.1,,,,,,
hs,5821,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,37,0,0,0,on,100,0.1,,,,,,
hs,5822,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,38,0,0,0,on,100,0.1,,,,,,
hs,5823,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,39,0,0,0,on,100,0.1,,,,,,
hs,5824,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,40,0,0,0,on,100,0.1,,,,,,
hs,5825,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,41,0,0,0,on,100,0.1,,,,,,
hs,5826,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,42,0,0,0,on,100,0.1,,,,,,
hs,5827,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,43,0,0,0,on,100,0.1,,,,,,
hs,5828,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,44,0,0,0,on,100,0.1,,,,,,
hs,5829,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,45,0,0,0,on,100,0.1,,,,,,
hs,5830,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,46,0,0,0,on,100,0.1,,,,,,
hs,5831,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,47,0,0,0,on,100,0.1,,,,,,
hs,5832,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,48,0,0,0,on,100,0.1,,,,,,
hs,5833,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,49,0,0,0,on,100,0.1,,,,,,
hs,5834,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,50,0,0,0,on,100,0.1,,,,,,
hs,5835,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,51,0,0,0,on,100,0.1,,,,,,
hs,5836,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,52,0,0,0,on,100,0.1,,,,,,
hs,5837,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,53,0,0,0,on,100,0.1,,,,,,
hs,5838,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,54,0,0,0,on,100,0.1,,,,,,
hs,5839,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,55,0,0,0,on,100,0.1,,,,,,
hs,5840,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,56,0,0,0,on,100,0.1,,,,,,
hs,5841,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,57,0,0,0,on,100,0.1,,,,,,
hs,5842,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,58,0,0,0,on,100,0.1,,,,,,
hs,5843,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,59,0,0,0,on,100,0.1,,,,,,
hs,5844,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,60,0,0,0,on,100,0.1,,,,,,
hs,5845,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,61,0,0,0,on,100,0.1,,,,,,
hs,5846,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,62,0,0,0,on,100,0.1,,,,,,
hs,5847,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,63,0,0,0,on,100,0.1,,,,,,
hs,5848,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,64,0,0,0,on,100,0.1,,,,,,
hs,5849,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,65,0,0,0,on,100,0.1,,,,,,
hs,5850,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,66,0,0,0,on,100,0.1,,,,,,
hs,5851,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,67,0,0,0,on,100,0.1,,,,,,
hs,5852,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,68,0,0,0,on,100,0.1,,,,,,
hs,5853,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,69,0,0,0,on,100,0.1,,,,,,
hs,5854,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,70,0,0,0,on,100,0.1,,,,,,
hs,5855,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,71,0,0,0,on,100,0.1,,,,,,
hs,5856,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,72,0,0,0,on,100,0.1,,,,,,
hs,5857,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,73,0,0,0,on,100,0.1,,,,,,
hs,5858,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,74,0,0,0,on,100,0.1,,,,,,
hs,5859,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,75,0,0,0,on,100,0.1,,,,,,
hs,5860,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,76,0,0,0,on,100,0.1,,,,,,
hs,5861,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,77,0,0,0,on,100,0.1,,,,,,
hs,5862,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,78,0,0,0,on,100,0.1,,,,,,
hs,5863,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,79,0,0,0,on,100,0.1,,,,,,
hs,5864,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,80,0,0,0,on,100,0.1,,,,,,
hs,5865,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,81,0,0,0,on,100,0.1,,,,,,
hs,5866,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,82,0,0,0,on,100,0.1,,,,,,
hs,5867,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,83,0,0,0,on,100,0.1,,,,,,
hs,5868,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,84,0,0,0,on,100,0.1,,,,,,
hs,5869,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,85,0,0,0,on,100,0.1,,,,,,
hs,5870,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,86,0,0,0,on,100,0.1,,,,,,
hs,5871,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,87,0,0,0,on,100,0.1,,,,,,
hs,5872,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,88,0,0,0,on,100,0.1,,,,,,
hs,5873,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,89,0,0,0,on,100,0.1,,,,,,
hs,5874,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,90,0,0,0,on,100,0.1,,,,,,
hs,5875,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,91,0,0,0,on,100,0.1,,,,,,
hs,5876,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,92,0,0,0,on,100,0.1,,,,,,
hs,5877,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,93,0,0,0,on,100,0.1,,,,,,
hs,5878,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,94,0,0,0,on,100,0.1,,,,,,
hs,5879,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,95,0,0,0,on,100,0.1,,,,,,
hs,5880,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,96,0,0,0,on,100,0.1,,,,,,
hs,5881,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,97,0,0,0,on,100,0.1,,,,,,
hs,5882,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,98,0,0,0,on,100,0.1,,,,,,
hs,5883,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,99,0,0,0,on,100,0.1,,,,,,
hs,5884,completed,temperate,3,1.00E-06,1.00E-07,1,on,off,22000,11,1.00E+05,10000,100,0,0,0,on,100,0.1,,,,,,
hs,5885,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,11,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5886,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,12,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5887,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,13,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5888,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,14,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5889,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,15,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5890,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,16,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5891,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,17,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5892,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,18,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5893,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,19,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5894,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,20,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5895,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,21,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5896,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,22,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5897,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,23,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5898,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,24,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5899,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,25,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5900,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,26,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5901,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,27,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5902,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,28,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5903,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,29,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5904,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,30,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5905,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,31,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5906,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,32,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5907,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,33,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5908,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,34,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5909,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,35,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5910,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,36,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5911,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,37,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5912,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,38,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5913,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,39,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5914,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,40,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5915,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,41,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5916,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,42,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5917,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,43,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5918,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,44,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5919,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,45,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5920,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,46,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5921,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,47,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5922,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,48,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5923,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,49,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5924,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,50,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5925,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,51,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5926,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,52,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5927,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,53,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5928,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,54,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5929,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,55,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5930,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,56,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5931,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,57,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5932,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,58,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5933,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,59,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5934,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,60,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5935,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,61,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5936,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,62,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5937,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,63,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5938,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,64,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5939,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,65,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5940,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,66,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5941,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,67,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5942,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,68,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5943,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,69,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5944,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,70,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5945,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,71,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5946,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,72,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5947,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,73,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5948,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,74,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5949,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,75,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5950,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,76,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5951,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,77,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5952,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,78,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5953,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,79,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5954,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,80,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5955,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,81,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5956,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,82,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5957,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,83,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5958,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,84,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5959,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,85,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5960,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,86,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5961,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,87,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5962,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,88,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5963,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,89,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5964,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,90,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5965,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,91,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5966,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,92,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5967,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,93,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5968,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,94,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5969,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,95,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5970,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,96,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5971,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,97,100,0.99,0.75,off,NA,0.1,,,,,,
hs,5972,completed,tropical,3,1.00E-06,1.00E-04,1,on,off,22000,11,1.00E+05,10000,98,100,0.99,0.75,off,NA,0.1,,,,,,
